candidate_gene,fold_difference,gene_id,gene_name,p_value,source
False,0.738814968790479,Cre01.g062758,,,Blaby_2013
True,0.426955061331491,Cre01.g062758,,,Blaby_2013
True,0.426955061331491,Cre01.g062758,,,Blaby_2013
False,0.9438823254695201,Cre01.g062758,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,,Cre01.g065800,,,Blaby_2013
True,,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,,Cre01.g065800,,,Blaby_2013
True,,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.0,Cre01.g065800,,,Blaby_2013
True,0.3737392121512129,Cre01.g066200,,,Blaby_2013
True,0.3737392121512129,Cre01.g066200,,,Blaby_2013
False,0.6437026451033879,Cre01.g066200,,,Blaby_2013
True,0.11176295629770801,Cre01.g066200,,,Blaby_2013
True,0.11176295629770801,Cre01.g066200,,,Blaby_2013
False,0.5240221504611989,Cre01.g066200,,,Blaby_2013
True,0.14799913078514498,Cre01.g066200,,,Blaby_2013
True,0.14799913078514498,Cre01.g066200,,,Blaby_2013
False,0.5323705270637801,Cre01.g066200,,,Blaby_2013
True,0.176175028133463,Cre01.g066200,,,Blaby_2013
True,0.176175028133463,Cre01.g066200,,,Blaby_2013
False,0.6282483039546589,Cre01.g066200,,,Blaby_2013
True,0.18282855432172498,Cre01.g066200,,,Blaby_2013
True,0.18282855432172498,Cre01.g066200,,,Blaby_2013
False,0.810943907579957,Cre01.g066200,,,Blaby_2013
True,0.239464062642151,Cre01.g066200,,,Blaby_2013
True,0.239464062642151,Cre01.g066200,,,Blaby_2013
False,1.17841919727817,Cre01.g066200,,,Blaby_2013
True,0.244097006880273,Cre01.g066200,,,Blaby_2013
True,0.244097006880273,Cre01.g066200,,,Blaby_2013
True,3.59635529275644,Cre01.g066200,,,Blaby_2013
False,1.15350671912464,Cre01.g066800,,,Blaby_2013
False,1.15350671912464,Cre01.g066800,,,Blaby_2013
True,2.50386272817633,Cre01.g066800,,,Blaby_2013
False,0.5820672050668311,Cre01.g066800,,,Blaby_2013
False,0.5820672050668311,Cre01.g066800,,,Blaby_2013
False,0.811830019238438,Cre01.g066800,,,Blaby_2013
False,0.692702971242079,Cre01.g066800,,,Blaby_2013
False,0.692702971242079,Cre01.g066800,,,Blaby_2013
False,0.8236903934732801,Cre01.g066800,,,Blaby_2013
True,0.34928596292441694,Cre01.g066800,,,Blaby_2013
True,0.34928596292441694,Cre01.g066800,,,Blaby_2013
False,0.686247840363107,Cre01.g066800,,,Blaby_2013
True,0.31474997539403604,Cre01.g066800,,,Blaby_2013
True,0.31474997539403604,Cre01.g066800,,,Blaby_2013
False,0.640620596726417,Cre01.g066800,,,Blaby_2013
True,0.275612740031741,Cre01.g066800,,,Blaby_2013
True,0.275612740031741,Cre01.g066800,,,Blaby_2013
False,0.598260217348554,Cre01.g066800,,,Blaby_2013
True,0.286381480753409,Cre01.g066800,,,Blaby_2013
True,0.286381480753409,Cre01.g066800,,,Blaby_2013
False,0.6964193574648749,Cre01.g066800,,,Blaby_2013
True,3.0443662575520998,Cre01.g068250,,,Blaby_2013
True,3.0443662575520998,Cre01.g068250,,,Blaby_2013
False,1.93129498726135,Cre01.g068250,,,Blaby_2013
True,2.9309171102923597,Cre01.g068250,,,Blaby_2013
True,2.9309171102923597,Cre01.g068250,,,Blaby_2013
False,1.9275554557251298,Cre01.g068250,,,Blaby_2013
False,1.9981002684477698,Cre01.g068250,,,Blaby_2013
False,1.9981002684477698,Cre01.g068250,,,Blaby_2013
False,1.5473650835538502,Cre01.g068250,,,Blaby_2013
False,1.43234668708302,Cre01.g068250,,,Blaby_2013
False,1.43234668708302,Cre01.g068250,,,Blaby_2013
False,1.6472037818876202,Cre01.g068250,,,Blaby_2013
False,1.02523330350228,Cre01.g068250,,,Blaby_2013
False,1.02523330350228,Cre01.g068250,,,Blaby_2013
False,1.4028370447646499,Cre01.g068250,,,Blaby_2013
False,0.7495354933717421,Cre01.g068250,,,Blaby_2013
False,0.7495354933717421,Cre01.g068250,,,Blaby_2013
False,0.872441773505184,Cre01.g068250,,,Blaby_2013
False,0.6233847806097961,Cre01.g068250,,,Blaby_2013
False,0.6233847806097961,Cre01.g068250,,,Blaby_2013
False,0.579731014481939,Cre01.g068250,,,Blaby_2013
False,0.801850634100517,Cre01.g068450,,,Blaby_2013
False,0.801850634100517,Cre01.g068450,,,Blaby_2013
False,1.2971704564764799,Cre01.g068450,,,Blaby_2013
False,1.2971704564764799,Cre01.g068450,,,Blaby_2013
False,1.90690028654471,Cre01.g068450,,,Blaby_2013
False,1.90690028654471,Cre01.g068450,,,Blaby_2013
True,2.19282118686858,Cre01.g068450,,,Blaby_2013
True,2.19282118686858,Cre01.g068450,,,Blaby_2013
True,2.38946862255256,Cre01.g068450,,,Blaby_2013
True,2.38946862255256,Cre01.g068450,,,Blaby_2013
True,2.06598735359009,Cre01.g068450,,,Blaby_2013
True,2.06598735359009,Cre01.g068450,,,Blaby_2013
True,2.51649619139294,Cre01.g068450,,,Blaby_2013
True,2.51649619139294,Cre01.g068450,,,Blaby_2013
True,0.25497416500256503,Cre01.g068800,,,Blaby_2013
True,0.25497416500256503,Cre01.g068800,,,Blaby_2013
True,0.216498698660482,Cre01.g068800,,,Blaby_2013
True,0.216498698660482,Cre01.g068800,,,Blaby_2013
True,0.26730215446148103,Cre01.g068800,,,Blaby_2013
True,0.26730215446148103,Cre01.g068800,,,Blaby_2013
True,0.20534916534671302,Cre01.g068800,,,Blaby_2013
True,0.20534916534671302,Cre01.g068800,,,Blaby_2013
True,0.298845718021891,Cre01.g068800,,,Blaby_2013
True,0.298845718021891,Cre01.g068800,,,Blaby_2013
True,0.37727604759165206,Cre01.g068800,,,Blaby_2013
True,0.37727604759165206,Cre01.g068800,,,Blaby_2013
True,2.27624158580893,Cre01.g068800,,,Blaby_2013
True,2.27624158580893,Cre01.g068800,,,Blaby_2013
True,0.291786694959832,Cre01.g069010,,,Blaby_2013
True,0.291786694959832,Cre01.g069010,,,Blaby_2013
True,2.00219234430343,Cre01.g069010,,,Blaby_2013
True,0.14845345746118802,Cre01.g069010,,,Blaby_2013
True,0.14845345746118802,Cre01.g069010,,,Blaby_2013
True,0.392031590073928,Cre01.g069010,,,Blaby_2013
True,0.23442989546347898,Cre01.g069010,,,Blaby_2013
True,0.23442989546347898,Cre01.g069010,,,Blaby_2013
False,0.566328307106774,Cre01.g069010,,,Blaby_2013
True,0.31254255382562796,Cre01.g069010,,,Blaby_2013
True,0.31254255382562796,Cre01.g069010,,,Blaby_2013
False,1.80626224093698,Cre01.g069010,,,Blaby_2013
True,0.375853272134284,Cre01.g069010,,,Blaby_2013
True,0.375853272134284,Cre01.g069010,,,Blaby_2013
True,2.13009308871483,Cre01.g069010,,,Blaby_2013
True,0.342640537402206,Cre01.g069010,,,Blaby_2013
True,0.342640537402206,Cre01.g069010,,,Blaby_2013
False,1.4866331659904501,Cre01.g069010,,,Blaby_2013
True,0.3665789273979799,Cre01.g069010,,,Blaby_2013
True,0.3665789273979799,Cre01.g069010,,,Blaby_2013
True,2.2446125713081004,Cre01.g069010,,,Blaby_2013
False,1.16880873517774,Cre01.g071950,,,Blaby_2013
False,1.16880873517774,Cre01.g071950,,,Blaby_2013
False,1.2281357866271,Cre01.g071950,,,Blaby_2013
False,1.38996334614084,Cre01.g071950,,,Blaby_2013
False,1.38996334614084,Cre01.g071950,,,Blaby_2013
False,1.51126941278047,Cre01.g071950,,,Blaby_2013
False,1.11954894247221,Cre01.g071950,,,Blaby_2013
False,1.11954894247221,Cre01.g071950,,,Blaby_2013
False,1.4017304137365902,Cre01.g071950,,,Blaby_2013
False,0.9056489847168849,Cre01.g071950,,,Blaby_2013
False,0.9056489847168849,Cre01.g071950,,,Blaby_2013
False,0.8476981392278549,Cre01.g071950,,,Blaby_2013
False,0.638760654724485,Cre01.g071950,,,Blaby_2013
False,0.638760654724485,Cre01.g071950,,,Blaby_2013
False,1.22092990812805,Cre01.g071950,,,Blaby_2013
False,0.6115719964721601,Cre01.g071950,,,Blaby_2013
False,0.6115719964721601,Cre01.g071950,,,Blaby_2013
False,0.725871888422471,Cre01.g071950,,,Blaby_2013
False,0.554594409030881,Cre01.g071950,,,Blaby_2013
False,0.554594409030881,Cre01.g071950,,,Blaby_2013
False,1.1968474740809298,Cre01.g071950,,,Blaby_2013
False,0.5860786796917541,Cre02.g121050,,,Blaby_2013
False,0.5860786796917541,Cre02.g121050,,,Blaby_2013
True,0.235006308110606,Cre02.g121050,,,Blaby_2013
True,0.235006308110606,Cre02.g121050,,,Blaby_2013
True,0.350430432548514,Cre02.g121050,,,Blaby_2013
True,0.350430432548514,Cre02.g121050,,,Blaby_2013
True,0.33726767147654996,Cre02.g121050,,,Blaby_2013
True,0.33726767147654996,Cre02.g121050,,,Blaby_2013
True,0.357860252761079,Cre02.g121050,,,Blaby_2013
True,0.357860252761079,Cre02.g121050,,,Blaby_2013
False,0.517987241019044,Cre02.g121050,,,Blaby_2013
False,0.517987241019044,Cre02.g121050,,,Blaby_2013
True,0.316762670729076,Cre02.g121050,,,Blaby_2013
True,0.316762670729076,Cre02.g121050,,,Blaby_2013
False,0.7203729621754459,Cre02.g124000,,,Blaby_2013
False,0.7203729621754459,Cre02.g124000,,,Blaby_2013
False,0.876779260556777,Cre02.g124000,,,Blaby_2013
False,0.876779260556777,Cre02.g124000,,,Blaby_2013
False,1.42937620614223,Cre02.g124000,,,Blaby_2013
False,1.42937620614223,Cre02.g124000,,,Blaby_2013
False,0.8509952716338379,Cre02.g124000,,,Blaby_2013
False,0.8509952716338379,Cre02.g124000,,,Blaby_2013
False,0.920781058042216,Cre02.g124000,,,Blaby_2013
False,0.920781058042216,Cre02.g124000,,,Blaby_2013
False,0.9724471931349179,Cre02.g124000,,,Blaby_2013
False,0.9724471931349179,Cre02.g124000,,,Blaby_2013
False,0.879278347657778,Cre02.g124000,,,Blaby_2013
False,0.879278347657778,Cre02.g124000,,,Blaby_2013
True,15.5125098340774,Cre02.g124550,,,Blaby_2013
True,15.5125098340774,Cre02.g124550,,,Blaby_2013
True,14.9873564017863,Cre02.g124550,,,Blaby_2013
True,14.9873564017863,Cre02.g124550,,,Blaby_2013
True,9.736424296068881,Cre02.g124550,,,Blaby_2013
True,9.736424296068881,Cre02.g124550,,,Blaby_2013
True,6.89869732876194,Cre02.g124550,,,Blaby_2013
True,6.89869732876194,Cre02.g124550,,,Blaby_2013
True,11.6071041502368,Cre02.g124550,,,Blaby_2013
True,11.6071041502368,Cre02.g124550,,,Blaby_2013
True,14.9697432485434,Cre02.g124550,,,Blaby_2013
True,14.9697432485434,Cre02.g124550,,,Blaby_2013
True,11.5610903378136,Cre02.g124550,,,Blaby_2013
True,11.5610903378136,Cre02.g124550,,,Blaby_2013
True,11.0345536386258,Cre02.g125150,,,Blaby_2013
True,11.0345536386258,Cre02.g125150,,,Blaby_2013
False,0.8680694618549191,Cre02.g125150,,,Blaby_2013
True,7.60195177731677,Cre02.g125150,,,Blaby_2013
True,7.60195177731677,Cre02.g125150,,,Blaby_2013
True,2.4002001816547596,Cre02.g125150,,,Blaby_2013
True,15.1070416673959,Cre02.g125150,,,Blaby_2013
True,15.1070416673959,Cre02.g125150,,,Blaby_2013
True,3.6008730194397303,Cre02.g125150,,,Blaby_2013
True,9.74701331932412,Cre02.g125150,,,Blaby_2013
True,9.74701331932412,Cre02.g125150,,,Blaby_2013
True,2.40409962856656,Cre02.g125150,,,Blaby_2013
True,8.5125795974197,Cre02.g125150,,,Blaby_2013
True,8.5125795974197,Cre02.g125150,,,Blaby_2013
True,2.77394228567483,Cre02.g125150,,,Blaby_2013
True,6.95499494813848,Cre02.g125150,,,Blaby_2013
True,6.95499494813848,Cre02.g125150,,,Blaby_2013
True,2.47003645987085,Cre02.g125150,,,Blaby_2013
True,5.070065766778731,Cre02.g125150,,,Blaby_2013
True,5.070065766778731,Cre02.g125150,,,Blaby_2013
True,2.29435625374954,Cre02.g125150,,,Blaby_2013
True,0.154136179150842,Cre02.g125400,,,Blaby_2013
True,0.154136179150842,Cre02.g125400,,,Blaby_2013
True,0.194922302204131,Cre02.g125400,,,Blaby_2013
True,0.194922302204131,Cre02.g125400,,,Blaby_2013
True,0.43671212502971,Cre02.g125400,,,Blaby_2013
True,0.43671212502971,Cre02.g125400,,,Blaby_2013
True,0.36979132205884496,Cre02.g125400,,,Blaby_2013
True,0.36979132205884496,Cre02.g125400,,,Blaby_2013
True,0.47585319603946297,Cre02.g125400,,,Blaby_2013
True,0.47585319603946297,Cre02.g125400,,,Blaby_2013
True,0.432395016011537,Cre02.g125400,,,Blaby_2013
True,0.432395016011537,Cre02.g125400,,,Blaby_2013
True,0.382771369152887,Cre02.g125400,,,Blaby_2013
True,0.382771369152887,Cre02.g125400,,,Blaby_2013
False,1.79167372866826,Cre02.g126083,,,Blaby_2013
False,1.79167372866826,Cre02.g126083,,,Blaby_2013
True,19.1253514368911,Cre02.g126083,,,Blaby_2013
True,19.1253514368911,Cre02.g126083,,,Blaby_2013
True,5.65162100990023,Cre02.g126083,,,Blaby_2013
True,5.65162100990023,Cre02.g126083,,,Blaby_2013
True,4.29358835058314,Cre02.g126083,,,Blaby_2013
True,4.29358835058314,Cre02.g126083,,,Blaby_2013
True,3.90005839001373,Cre02.g126083,,,Blaby_2013
True,3.90005839001373,Cre02.g126083,,,Blaby_2013
True,4.08127699763532,Cre02.g126083,,,Blaby_2013
True,4.08127699763532,Cre02.g126083,,,Blaby_2013
True,3.30956063242177,Cre02.g126083,,,Blaby_2013
True,3.30956063242177,Cre02.g126083,,,Blaby_2013
True,0.405090390327914,Cre02.g131600,,,Blaby_2013
True,0.405090390327914,Cre02.g131600,,,Blaby_2013
True,0.253999549805136,Cre02.g131600,,,Blaby_2013
True,0.253999549805136,Cre02.g131600,,,Blaby_2013
True,0.127198671269644,Cre02.g131600,,,Blaby_2013
True,0.127198671269644,Cre02.g131600,,,Blaby_2013
True,0.23441797732467398,Cre02.g131600,,,Blaby_2013
True,0.23441797732467398,Cre02.g131600,,,Blaby_2013
True,0.14732271262652,Cre02.g131600,,,Blaby_2013
True,0.14732271262652,Cre02.g131600,,,Blaby_2013
True,0.0936098025777385,Cre02.g131600,,,Blaby_2013
True,0.0936098025777385,Cre02.g131600,,,Blaby_2013
True,0.137249627020911,Cre02.g131600,,,Blaby_2013
True,0.137249627020911,Cre02.g131600,,,Blaby_2013
True,4.29442777543439,Cre02.g132400,,,Blaby_2013
True,4.29442777543439,Cre02.g132400,,,Blaby_2013
True,4.24666890563216,Cre02.g132400,,,Blaby_2013
True,0.0729600748783827,Cre02.g132400,,,Blaby_2013
True,0.0729600748783827,Cre02.g132400,,,Blaby_2013
False,0.838272726877307,Cre02.g132400,,,Blaby_2013
True,0.0306444734411282,Cre02.g132400,,,Blaby_2013
True,0.0306444734411282,Cre02.g132400,,,Blaby_2013
True,0.415102480080332,Cre02.g132400,,,Blaby_2013
True,0.0294996172567642,Cre02.g132400,,,Blaby_2013
True,0.0294996172567642,Cre02.g132400,,,Blaby_2013
True,0.24304637863929898,Cre02.g132400,,,Blaby_2013
True,0.0266765268931498,Cre02.g132400,,,Blaby_2013
True,0.0266765268931498,Cre02.g132400,,,Blaby_2013
True,0.136022208549897,Cre02.g132400,,,Blaby_2013
True,0.0282299854383182,Cre02.g132400,,,Blaby_2013
True,0.0282299854383182,Cre02.g132400,,,Blaby_2013
True,0.098387001657043,Cre02.g132400,,,Blaby_2013
True,0.0333257351864729,Cre02.g132400,,,Blaby_2013
True,0.0333257351864729,Cre02.g132400,,,Blaby_2013
True,0.1199760561926,Cre02.g132400,,,Blaby_2013
True,3.67000151536953,Cre02.g132650,,,Blaby_2013
True,3.67000151536953,Cre02.g132650,,,Blaby_2013
True,3.7226835003377903,Cre02.g132650,,,Blaby_2013
True,3.7226835003377903,Cre02.g132650,,,Blaby_2013
False,1.6378635567493103,Cre02.g132650,,,Blaby_2013
False,1.6378635567493103,Cre02.g132650,,,Blaby_2013
True,3.9201343735762597,Cre02.g132650,,,Blaby_2013
True,3.9201343735762597,Cre02.g132650,,,Blaby_2013
True,10.175429469858,Cre02.g132650,,,Blaby_2013
True,10.175429469858,Cre02.g132650,,,Blaby_2013
True,3.03878599326519,Cre02.g132650,,,Blaby_2013
True,3.03878599326519,Cre02.g132650,,,Blaby_2013
False,1.3546607932080599,Cre02.g132650,,,Blaby_2013
False,1.3546607932080599,Cre02.g132650,,,Blaby_2013
True,8.48765818747028,Cre02.g138350,,,Blaby_2013
True,8.48765818747028,Cre02.g138350,,,Blaby_2013
True,31.5999410952823,Cre02.g138350,,,Blaby_2013
True,31.5999410952823,Cre02.g138350,,,Blaby_2013
True,15.3590357844599,Cre02.g138350,,,Blaby_2013
True,15.3590357844599,Cre02.g138350,,,Blaby_2013
True,12.297241088977001,Cre02.g138350,,,Blaby_2013
True,12.297241088977001,Cre02.g138350,,,Blaby_2013
True,15.3135595401806,Cre02.g138350,,,Blaby_2013
True,15.3135595401806,Cre02.g138350,,,Blaby_2013
True,14.6432632047962,Cre02.g138350,,,Blaby_2013
True,14.6432632047962,Cre02.g138350,,,Blaby_2013
True,4.404856644762661,Cre02.g138350,,,Blaby_2013
True,4.404856644762661,Cre02.g138350,,,Blaby_2013
False,0.5035443696622239,Cre03.g175900,,,Blaby_2013
False,0.5035443696622239,Cre03.g175900,,,Blaby_2013
False,1.50514718506095,Cre03.g175900,,,Blaby_2013
True,0.14444902834434198,Cre03.g175900,,,Blaby_2013
True,0.14444902834434198,Cre03.g175900,,,Blaby_2013
True,0.241709728334237,Cre03.g175900,,,Blaby_2013
True,0.0365967271506381,Cre03.g175900,,,Blaby_2013
True,0.0365967271506381,Cre03.g175900,,,Blaby_2013
True,0.249979964501314,Cre03.g175900,,,Blaby_2013
True,0.0171009506692254,Cre03.g175900,,,Blaby_2013
True,0.0171009506692254,Cre03.g175900,,,Blaby_2013
True,0.270867992584901,Cre03.g175900,,,Blaby_2013
True,0.0192288503350499,Cre03.g175900,,,Blaby_2013
True,0.0192288503350499,Cre03.g175900,,,Blaby_2013
True,0.216464945784279,Cre03.g175900,,,Blaby_2013
True,0.025947284006883,Cre03.g175900,,,Blaby_2013
True,0.025947284006883,Cre03.g175900,,,Blaby_2013
True,0.181398226697242,Cre03.g175900,,,Blaby_2013
True,0.0299308763069529,Cre03.g175900,,,Blaby_2013
