gene_id	gene_name	candidate_gene	fold_difference
Cre03.g207800	NA	TRUE	4.72851367488928
Cre03.g210900	NAR1.3	TRUE	28.3920452840562
Cre04.g214400	NA	TRUE	NA
Cre04.g214500	IDH3	FALSE	1.9769836000099
Cre04.g216411	NA	TRUE	0.490101249272352
Cre04.g216900	NA	TRUE	0.166649315573957
Cre04.g218100	FAP25	FALSE	1.23398516402946
Cre04.g219000	NA	TRUE	NA
Cre04.g219200	NA	TRUE	NA
Cre04.g219250	BLD1	TRUE	NA
Cre04.g219600	NA	TRUE	0
Cre04.g222700	NA	FALSE	0.97335711889396
Cre04.g223050	NA	FALSE	1.43113120610247
Cre04.g224300	CGL84	TRUE	0.0867257740222857
Cre04.g224500	NA	TRUE	13.4456687009227
Cre04.g226150	AOC1	TRUE	9.17588997337541
Cre04.g227400	FRE1	TRUE	13.7897658884284
Cre04.g227550	NA	TRUE	6.54239125991135
Cre04.g227568	NA	TRUE	5.91535158670534
Cre04.g227700	NA	TRUE	3.90272979534635
Cre04.g229421	NA	TRUE	0.14505156210152
Cre04.g229422	NA	FALSE	0.590862363709236
Cre04.g229800	NA	TRUE	0
Cre05.g231950	NA	TRUE	4.60358445042385
Cre05.g234971	NA	TRUE	2.20170470859238
Cre05.g238450	NA	TRUE	6.62671003107917
Cre05.g239800	NA	TRUE	0.12241389120289
Cre05.g239900	NA	FALSE	0.69498215503303
Cre05.g240850	THICa	TRUE	2.71478065455903
Cre05.g241600	NA	TRUE	4.60975941567497
Cre05.g242000	CHLD	TRUE	5.84694159370741
Cre05.g244900	NA	FALSE	1.44821516439748
Cre05.g247250	NA	TRUE	19.0244741970311
Cre05.g247950	NA	TRUE	6.741715503531
Cre05.g248300	NA	FALSE	0.783107081410879
Cre06.g249800	NA	FALSE	1.97663016986014
Cre06.g251900	ALB3.1	FALSE	1.87166993317821
Cre06.g252200	TOC34	FALSE	1.18382773799809
Cre06.g252650	LEU1S	FALSE	1.5949674409107
Cre06.g252850	NA	TRUE	0.452026490653321
Cre06.g252900	NA	TRUE	Inf
Cre06.g252905	NA	TRUE	NA
Cre06.g252916	NA	TRUE	Inf
Cre06.g252950	NA	TRUE	0
Cre06.g252966	NA	TRUE	0
Cre06.g253150	NA	FALSE	1.36955741269485
Cre06.g253300	NA	TRUE	0.292338776984312
Cre06.g257601	PRX1	FALSE	1.19672706695461
Cre06.g259400	NA	TRUE	0.288797171785663
Cre06.g259500	NA	TRUE	49.1226341613459
Cre06.g260750	NA	FALSE	1.93494415797959
Cre06.g261000	PSBR	FALSE	0.994494373548366
Cre06.g263200	NA	TRUE	6.0933238702206
Cre06.g263601	NA	TRUE	Inf
Cre06.g271200	NA	FALSE	1.17402100427349
Cre06.g274650	NA	TRUE	0.296902902588364
Cre06.g277100	NA	FALSE	0.847540046283605
