gene_id	candidate_gene	fold_difference
Cre01.g027000.t1.2	FALSE	0.680871987356654
Cre01.g029700.t1.2	FALSE	0.180279102987722
Cre01.g029700.t1.2	FALSE	0.673093029248808
Cre01.g029750.t1.1	FALSE	1.34966579403198
Cre01.g029750.t1.1	FALSE	1.25310253651742
Cre01.g030050.t1.2	FALSE	1.52217412272124
Cre01.g030050.t1.2	TRUE	4.051021990716
Cre01.g030500.t1.2	FALSE	0.907311606120622
Cre01.g030500.t1.2	FALSE	0.311805574389074
Cre01.g036350.t1.1	FALSE	0.641322422017509
Cre01.g036350.t1.1	FALSE	0.654860950096156
Cre01.g037850.t1.1	FALSE	0.67923894647363
Cre01.g037850.t1.1	TRUE	3.39536934611603
Cre01.g039250.t1.1	FALSE	1.09831884842991
Cre01.g039250.t1.1	FALSE	0.478369619975025
Cre01.g039250.t2.1	FALSE	1.09685258585523
Cre01.g039250.t2.1	FALSE	0.478409727159393
Cre01.g040000.t1.2	FALSE	0.991011786145539
Cre01.g040000.t1.2	FALSE	0.82735237388969
Cre01.g040701.t1.1	FALSE	1.23610102935529
Cre01.g040701.t1.1	FALSE	0.593145963026093
Cre01.g044800.t1.2	FALSE	0.210502053379434
Cre01.g044800.t1.2	FALSE	0.147848893014708
Cre01.g045752.t1.1	FALSE	0.827530199949188
Cre01.g045752.t1.1	TRUE	2.31151018766741
Cre01.g047750.t1.2	FALSE	0.75730058434747
Cre01.g047750.t1.2	FALSE	0.353950411916343
Cre01.g049000.t1.2	FALSE	1.23568078879724
Cre01.g049000.t1.2	TRUE	6.07713351463351
Cre01.g049500.t1.2	FALSE	0.283144885566247
Cre01.g049500.t1.2	FALSE	1.04502990376837
Cre01.g049950.t1.1	FALSE	0.633815508434794
Cre01.g049950.t1.1	FALSE	1.13427751762992
Cre01.g050550.t1.2	FALSE	0.0570261230833927
Cre01.g050550.t1.2	TRUE	3.50602085602086
Cre01.g051500.t1.2	FALSE	0.436574023789339
Cre01.g051500.t1.2	TRUE	3.22600971119075
Cre01.g052100.t1.2	FALSE	1.6610955937271
Cre01.g052100.t1.2	TRUE	3.83399275289935
Cre01.g053000.t1.2	TRUE	11.2727790082441
Cre01.g053000.t1.2	TRUE	26.7141867141867
Cre01.g053150.t1.2	FALSE	1.7511933822568
Cre01.g053150.t1.2	TRUE	2.47226296842824
Cre01.g053150.t2.1	FALSE	1.76793323060202
Cre01.g053150.t2.1	TRUE	2.50449700228792
Cre01.g053360.t1.2	FALSE	0.588546783672624
Cre01.g053360.t1.2	FALSE	0.622607829491132
Cre01.g054500.t1.2	FALSE	0.536228965364376
Cre01.g054500.t1.2	FALSE	0.671628034209597
Cre01.g055408.t1.1	FALSE	0.523932221777768
Cre01.g055408.t1.1	FALSE	0.632598758019746
Cre01.g066917.t1.1	FALSE	0.0678943730527225
Cre01.g066917.t1.1	TRUE	4.28325021271736
Cre02.g073600.t1.1	FALSE	0.47008942337342
Cre02.g073600.t1.1	FALSE	0.515936739659367
Cre02.g074800.t1.1	FALSE	0.390836279022506
Cre02.g074800.t1.1	FALSE	0.157995310808078
Cre02.g074800.t2.1	FALSE	0.390022060044805
Cre02.g074800.t2.1	FALSE	0.157904793955548
Cre02.g075700.t1.2	FALSE	1.10284657864767
Cre02.g075700.t1.2	FALSE	1.2569878315565
Cre02.g076250.t1.1	FALSE	1.74444962992797
Cre02.g076250.t1.1	FALSE	0.921836823805092
Cre02.g076900.t1.1	FALSE	1.38723649113145
Cre02.g076900.t1.1	FALSE	1.52157616240978
Cre02.g077750.t1.2	FALSE	0.720321127164856
Cre02.g077750.t1.2	FALSE	1.94485401856693
Cre02.g077800.t1.2	FALSE	0.612203368177357
Cre02.g077800.t1.2	TRUE	2.04324461715278
Cre02.g077850.t1.2	FALSE	0.60724935715038
Cre02.g077850.t1.2	TRUE	4.6202115936909
Cre02.g078100.t1.1	TRUE	2.27658989439854
Cre02.g078100.t1.1	TRUE	2.55519463023946
Cre02.g078476.t1.1	FALSE	0.0779447493567373
Cre02.g078476.t1.1	TRUE	7.69668780831572
Cre02.g079450.t1.1	TRUE	3.89781402470564
Cre02.g079450.t1.1	FALSE	1.36175492136809
Cre02.g079800.t1.2	FALSE	0.358821128764894
Cre02.g079800.t1.2	FALSE	1.25428275781045
Cre02.g080200.t1.2	FALSE	0.897067374657106
Cre02.g080200.t1.2	FALSE	1.46124608021783
Cre02.g080600.t1.2	TRUE	3.07306562277615
Cre02.g080600.t1.2	TRUE	4.9190142827352
Cre02.g082500.t1.1	FALSE	0.148503137288825
Cre02.g082500.t1.1	TRUE	3.48998563242925
Cre02.g082750.t1.2	FALSE	0.225425505602842
Cre02.g082750.t1.2	TRUE	6.01960270500083
Cre02.g082852.t1.1	FALSE	0.487634860413746
Cre02.g082852.t1.1	TRUE	2.72264269456812
Cre02.g087150.t1.2	FALSE	0.564858092463246
Cre02.g087150.t1.2	FALSE	0.156395241442075
Cre02.g087250.t1.1	FALSE	0.207781423471388
Cre02.g087250.t1.1	FALSE	0.702381467850184
Cre02.g088850.t1.2	FALSE	0.525062683981739
Cre02.g088850.t1.2	TRUE	2.15053597811791
Cre02.g089950.t1.2	FALSE	0.583385790269848
Cre02.g089950.t1.2	FALSE	1.25401556134375
Cre02.g090950.t1.1	FALSE	0.746500874202651
Cre02.g090950.t1.1	FALSE	0.871401317488238
Cre02.g091226.t1.1	FALSE	0.678912456599803
Cre02.g091226.t1.1	FALSE	0.659906590905573
Cre02.g091700.t1.2	FALSE	0.836365534703757
Cre02.g091700.t1.2	FALSE	0.613417734549172
Cre02.g092983.t1.1	TRUE	2.4817958150256
Cre02.g092983.t1.1	TRUE	6.07806506842805
Cre02.g093017.t1.1	TRUE	2.92702790092927
Cre02.g093017.t1.1	TRUE	3.55712573555711
Cre02.g093252.t1.1	FALSE	1.82325437249037
Cre02.g093252.t1.1	TRUE	4.28221757559273
Cre02.g093650.t1.2	FALSE	0.127260200648994
Cre02.g093650.t1.2	FALSE	1.20750188030984
Cre02.g093750.t1.2	TRUE	2.6933655815903
Cre02.g093750.t1.2	TRUE	2.17192504872541
Cre02.g094450.t1.2	FALSE	0.313438970602713
Cre02.g094450.t1.2	TRUE	138.140277777778
Cre02.g095047.t1.1	FALSE	0.686864833379044
Cre02.g095047.t1.1	FALSE	1.01727823494004
Cre02.g095108.t1.1	FALSE	0.586655445101942
Cre02.g095108.t1.1	FALSE	0.583727752888751
Cre02.g095110.t1.1	FALSE	0.640968280411932
Cre02.g095110.t1.1	FALSE	1.40069707584064
Cre02.g095110.t2.1	FALSE	0.650598994840479
Cre02.g095110.t2.1	FALSE	1.40808500645442
Cre02.g095140.t1.1	FALSE	0.304835988104524
Cre02.g095140.t1.1	FALSE	0.0278752426939695
Cre02.g095150.t1.2	FALSE	0.628483835005574
Cre02.g095150.t1.2	TRUE	24.5954248366013
Cre02.g095151.t1.1	FALSE	0.811597287781742
Cre02.g095151.t1.1	TRUE	2.30581931247852
Cre02.g095152.t1.1	FALSE	1.1530435750538
Cre02.g095152.t1.1	TRUE	2.11693680005309
Cre02.g101350.t1.2	FALSE	0.785140969297851
Cre02.g101350.t1.2	FALSE	0.511335050605561
Cre02.g102250.t1.2	FALSE	0.967248081879998
Cre02.g102250.t1.2	FALSE	0.671644478804861
Cre02.g106450.t1.1	TRUE	2.88165206857914
Cre02.g106450.t1.1	TRUE	59.9586000124278
Cre02.g106600.t1.2	FALSE	0.860337625943316
Cre02.g106600.t1.2	FALSE	0.663716379056289
Cre02.g107050.t1.1	FALSE	0.522080097272758
Cre02.g107050.t1.1	FALSE	0.644698434014651
Cre02.g107150.t1.1	FALSE	0.131258963634933
Cre02.g107150.t1.1	FALSE	0.332267284864117
Cre02.g109100.t1.1	FALSE	1.44023648886078
Cre02.g109100.t1.1	FALSE	0.247630058189976
Cre02.g110650.t1.2	FALSE	1.35181580062493
Cre02.g110650.t1.2	TRUE	3.80291107834795
Cre02.g114600.t1.2	FALSE	0.552961997217695
Cre02.g114600.t1.2	FALSE	0.678950734943619
Cre02.g115200.t1.2	FALSE	0.834890070669641
Cre02.g115200.t1.2	FALSE	0.786766240619015
Cre02.g116750.t1.1	FALSE	0.634831893767621
Cre02.g116750.t1.1	FALSE	1.74834609833437
Cre02.g116750.t2.1	FALSE	0.635028421443924
Cre02.g116750.t2.1	FALSE	1.7477788098502
Cre02.g117000.t1.1	FALSE	0.707043166274079
Cre02.g117000.t1.1	FALSE	0.679242880104798
Cre02.g117050.t1.1	FALSE	1.00074126967613
Cre02.g117050.t1.1	FALSE	0.280475417093429
Cre02.g117050.t2.1	FALSE	0.988956851685298
Cre02.g117050.t2.1	FALSE	0.276452932149091
Cre02.g117050.t3.1	FALSE	0.98895358448277
Cre02.g117050.t3.1	FALSE	0.276392469364206
Cre02.g118300.t1.2	FALSE	1.48872428345349
Cre02.g118300.t1.2	FALSE	0.0974936743976314
Cre02.g119450.t1.2	FALSE	1.66503818128189
Cre02.g119450.t1.2	FALSE	0.258484100523106
Cre02.g119500.t1.1	FALSE	0.117582356257907
Cre02.g119500.t1.1	TRUE	3.24885182216879
Cre02.g119550.t1.2	FALSE	0.391107291219023
Cre02.g119550.t1.2	FALSE	1.51556708009293
Cre02.g140941.t1.1	TRUE	5.55087256823825
Cre02.g140941.t1.1	TRUE	5.60955893049373
Cre02.g140961.t1.1	FALSE	1.68423372084188
Cre02.g140961.t1.1	TRUE	2.00893952563045
Cre02.g141005.t1.1	TRUE	3.05064097397066
Cre02.g141005.t1.1	TRUE	4.64417517993775
Cre02.g141066.t1.1	TRUE	5.42053367519052
Cre02.g141066.t1.1	TRUE	5.43887392202367
Cre02.g141066.t2.1	TRUE	5.4369461341511
Cre02.g141066.t2.1	TRUE	5.46381894568918
Cre02.g141066.t3.1	TRUE	5.25030512866746
Cre02.g141066.t3.1	TRUE	5.20417538364721
Cre02.g141066.t4.1	TRUE	5.25074061536089
Cre02.g141066.t4.1	TRUE	5.16984377740874
Cre02.g141086.t1.1	TRUE	2.10641496994787
Cre02.g141086.t1.1	FALSE	1.55816113152816
Cre02.g141086.t2.1	TRUE	2.10867324807229
Cre02.g141086.t2.1	FALSE	1.56146898750517
Cre02.g141150.t1.1	FALSE	0.636430694907118
Cre02.g141150.t1.1	FALSE	0.662370986096249
Cre02.g141926.t1.1	FALSE	0.70448328859168
Cre02.g141926.t1.1	FALSE	0.175613409007288
Cre02.g141926.t2.1	FALSE	0.704337253725945
Cre02.g141926.t2.1	FALSE	0.175822270425579
Cre02.g142126.t1.1	FALSE	0.788503111275638
Cre02.g142126.t1.1	FALSE	0.702176062987536
Cre02.g142166.t1.1	FALSE	0.729649107419606
Cre02.g142166.t1.1	FALSE	0.469621450393387
Cre02.g142246.t1.1	FALSE	1.20465500220168
Cre02.g142246.t1.1	TRUE	8.68674136321195
Cre02.g142351.t1.1	FALSE	0.59680212911928
Cre02.g142351.t1.1	FALSE	0.34302662744732
Cre02.g142526.t1.1	FALSE	1.82370886840134
Cre02.g142526.t1.1	TRUE	2.92673861316914
Cre02.g142600.t1.1	FALSE	1.41946614800328
Cre02.g142600.t1.1	FALSE	0.491580791236429
Cre02.g142687.t1.1	FALSE	0.595169323714376
Cre02.g142687.t1.1	FALSE	1.51618308117909
Cre02.g142687.t2.1	FALSE	0.595813047545986
Cre02.g142687.t2.1	FALSE	1.52144620422901
Cre02.g142807.t1.1	FALSE	1.03039128801123
Cre02.g142807.t1.1	FALSE	0.496936238031037
Cre02.g142987.t1.1	FALSE	1.19909453473911
Cre02.g142987.t1.1	FALSE	1.55903550049144
Cre02.g143050.t1.2	FALSE	1.23592013518383
Cre02.g143050.t1.2	FALSE	0.886142309397767
Cre02.g143087.t1.1	FALSE	0.918452998890219
Cre02.g143087.t1.1	FALSE	0.618558483693077
Cre02.g143087.t2.1	FALSE	0.900515018579692
Cre02.g143087.t2.1	FALSE	0.5965658299085
Cre02.g143187.t1.1	FALSE	0.859072459264726
Cre02.g143187.t1.1	FALSE	0.580842936589841
Cre02.g143227.t1.1	FALSE	0.892356464559067
Cre02.g143227.t1.1	FALSE	0.598783507109185
Cre02.g143227.t2.1	FALSE	0.88696509127114
Cre02.g143227.t2.1	FALSE	0.600420521120451
Cre02.g143227.t3.1	FALSE	0.889051827052839
Cre02.g143227.t3.1	FALSE	0.604457070280698
Cre02.g145100.t1.1	FALSE	0.845291724362491
Cre02.g145100.t1.1	FALSE	0.303426610119984
Cre03.g145127.t1.1	FALSE	0.950361927151831
Cre03.g145127.t1.1	FALSE	0.894003932897622
Cre03.g145167.t1.1	FALSE	1.64071919966585
Cre03.g145167.t1.1	FALSE	0.613094107157223
Cre03.g145647.t1.1	TRUE	2.55905845279747
Cre03.g145647.t1.1	TRUE	3.35351489366742
Cre03.g146247.t1.1	FALSE	0.487934198543432
Cre03.g146247.t1.1	FALSE	1.04761122354895
Cre03.g150950.t1.1	TRUE	30.1280525030525
Cre03.g150950.t1.1	TRUE	6.67286727947105
Cre03.g151200.t1.2	FALSE	0.762584193809892
Cre03.g151200.t1.2	TRUE	4.67060820656292
Cre03.g151950.t1.2	TRUE	2.00925925925926
Cre03.g151950.t1.2	FALSE	0.763423710792132
Cre03.g156250.t1.2	FALSE	0.613341050194675
Cre03.g156250.t1.2	FALSE	0.538773276638271
Cre03.g156850.t1.1	FALSE	0.124761207221665
Cre03.g156850.t1.1	FALSE	1.69990224828935
Cre03.g156950.t1.1	FALSE	0.421180478852874
Cre03.g156950.t1.1	FALSE	1.21599796500849
Cre03.g157700.t1.2	FALSE	0.220613453135873
Cre03.g157700.t1.2	FALSE	0.957469921472396
Cre03.g160300.t1.1	FALSE	0.803665209719921
Cre03.g160300.t1.1	FALSE	0.570238444116991
Cre03.g164000.t1.2	FALSE	0.448539440868316
Cre03.g164000.t1.2	FALSE	0.78461365166968
Cre03.g164600.t1.2	FALSE	0.654024885843163
Cre03.g164600.t1.2	FALSE	0.276614854404133
Cre03.g164650.t1.2	TRUE	2.45792867110793
Cre03.g164650.t1.2	TRUE	2.9150327339941
Cre03.g165050.t1.2	FALSE	0.783452321795365
Cre03.g165050.t1.2	FALSE	0.353204368647433
Cre03.g169601.t1.1	FALSE	0.633464807706838
Cre03.g169601.t1.1	FALSE	0.695858114704502
Cre03.g173132.t1.1	FALSE	0.617111326558427
Cre03.g173132.t1.1	FALSE	1.17004714492612
Cre03.g174850.t1.2	TRUE	2.06631054169729
Cre03.g174850.t1.2	TRUE	2.86853654687224
Cre03.g175650.t1.1	FALSE	0.783107885294086
Cre03.g175650.t1.1	FALSE	0.21451167623229
Cre03.g177300.t1.2	FALSE	0.0824876349300851
Cre03.g177300.t1.2	TRUE	7.58228385542654
Cre03.g178150.t1.1	FALSE	0.462296528131508
Cre03.g178150.t1.1	FALSE	1.05939813753166
Cre03.g180750.t1.2	FALSE	1.53547053054166
Cre03.g180750.t1.2	TRUE	35.8583537845518
Cre03.g181750.t1.2	TRUE	2.15834722656686
Cre03.g181750.t1.2	FALSE	1.59873766681802
Cre03.g181750.t2.1	TRUE	2.15801935435945
Cre03.g181750.t2.1	FALSE	1.59887663135765
Cre03.g182551.t1.2	FALSE	0.180707519734658
Cre03.g182551.t1.2	TRUE	5.03121890413202
Cre03.g182950.t1.2	FALSE	1.81007673527581
Cre03.g182950.t1.2	FALSE	0.616646797048658
Cre03.g185250.t1.2	FALSE	0.342335996137436
Cre03.g185250.t1.2	FALSE	0.323161790101243
Cre03.g187450.t1.2	FALSE	1.03121943130072
Cre03.g187450.t1.2	TRUE	3.71267699844552
Cre03.g188250.t1.2	FALSE	1.00910548556781
Cre03.g188250.t1.2	FALSE	1.13026865419073
Cre03.g189800.t1.2	FALSE	0.598539255238551
Cre03.g189800.t1.2	TRUE	2.67505149642554
Cre03.g190281.t1.1	FALSE	1.35971007967375
Cre03.g190281.t1.1	FALSE	1.06524169513139
Cre03.g190400.t1.1	FALSE	1.32883058084723
Cre03.g190400.t1.1	FALSE	0.901516432483925
Cre03.g190950.t1.2	FALSE	0.644831554241326
Cre03.g190950.t1.2	FALSE	0.49218018613668
Cre03.g193250.t1.2	FALSE	0.673565976975661
Cre03.g193250.t1.2	FALSE	0.576671025335841
Cre03.g193950.t1.2	FALSE	0.928262705453034
Cre03.g193950.t1.2	FALSE	1.20668824967916
Cre03.g194750.t1.1	FALSE	0.859262124546836
Cre03.g194750.t1.1	FALSE	1.73179941606171
Cre03.g194850.t1.2	FALSE	0.452239437718648
Cre03.g194850.t1.2	FALSE	0.597581239133059
Cre03.g198050.t1.2	FALSE	1.58282264544811
Cre03.g198050.t1.2	FALSE	0.911616272695248
Cre03.g198450.t1.2	FALSE	1.03854989854262
Cre03.g198450.t1.2	FALSE	0.496607988681831
Cre03.g198500.t1.1	FALSE	0.65930743420098
Cre03.g198500.t1.1	FALSE	0.66553102853152
Cre03.g198600.t1.2	FALSE	0.643337362805678
Cre03.g198600.t1.2	FALSE	0.64523958217129
Cre03.g199000.t1.2	FALSE	1.71381280437822
Cre03.g199000.t1.2	FALSE	1.14635423047719
Cre03.g199647.t1.1	FALSE	1.08038125892143
Cre03.g199647.t1.1	FALSE	1.67528633301504
Cre03.g199800.t1.1	FALSE	0.385325825596502
Cre03.g199800.t1.1	FALSE	0.346274718753411
Cre03.g200850.t1.2	FALSE	0.361034466596917
Cre03.g200850.t1.2	FALSE	0.262201035564849
Cre03.g203450.t1.2	FALSE	1.24373478220471
Cre03.g203450.t1.2	FALSE	0.626367500011741
Cre03.g203850.t1.2	FALSE	0.979433027585306
Cre03.g203850.t1.2	FALSE	0.182879446935593
Cre03.g204601.t1.1	FALSE	1.58557502176984
Cre03.g204601.t1.1	TRUE	2.21813973920777
Cre03.g206600.t1.2	FALSE	1.69908110771646
Cre03.g206600.t1.2	TRUE	6.35768413762452
Cre03.g207050.t1.2	FALSE	1.14151368643749
Cre03.g207050.t1.2	FALSE	0.526082632048661
Cre03.g208050.t1.2	FALSE	0.822852196138321
Cre03.g208050.t1.2	TRUE	2.51903866042598
Cre03.g213537.t1.1	FALSE	1.12463119905894
Cre03.g213537.t1.1	FALSE	1.87308187308187
Cre04.g211800.t1.2	FALSE	1.03382762678503
Cre04.g211800.t1.2	FALSE	0.77175637515389
Cre04.g212801.t1.1	FALSE	1.03854989854262
Cre04.g212801.t1.1	FALSE	0.496049201399255
Cre04.g214503.t1.1	FALSE	1.21274685798789
Cre04.g214503.t1.1	FALSE	0.60721238182461
Cre04.g214503.t2.1	FALSE	1.22074431097737
Cre04.g214503.t2.1	FALSE	0.611443343016575
Cre04.g215600.t1.2	FALSE	0.322062544067023
Cre04.g215600.t1.2	FALSE	0.678679743163414
Cre04.g215600.t2.1	FALSE	0.318944171812997
Cre04.g215600.t2.1	FALSE	0.692294528679898
Cre04.g216204.t1.1	FALSE	0.963353523941039
Cre04.g216204.t1.1	FALSE	0.161699570421193
Cre04.g216850.t1.2	FALSE	0.651901239997381
Cre04.g216850.t1.2	FALSE	0.496304585914351
Cre04.g216875.t1.1	FALSE	0.64947715845766
Cre04.g216875.t1.1	FALSE	0.536627466311699
Cre04.g216976.t1.1	FALSE	0.613427152835153
Cre04.g216976.t1.1	FALSE	0.630852646374053
Cre04.g217350.t1.2	TRUE	2.95499199857752
Cre04.g217350.t1.2	FALSE	1.07849283424387
Cre04.g217650.t1.2	FALSE	1.01975839083646
Cre04.g217650.t1.2	FALSE	0.495212354207729
Cre04.g217914.t1.1	FALSE	0.78245990250843
Cre04.g217914.t1.1	FALSE	0.868763339333586
Cre04.g217914.t2.1	FALSE	0.782513307672369
Cre04.g217914.t2.1	FALSE	0.866609599228573
Cre04.g217915.t1.1	FALSE	0.527430860264252
Cre04.g217915.t1.1	FALSE	0.288642700964698
Cre04.g217956.t1.1	TRUE	3.42276642737001
Cre04.g217956.t1.1	TRUE	4.27334147334147
Cre04.g217960.t1.1	TRUE	3.42276642737001
Cre04.g217960.t1.1	TRUE	4.27334147334147
Cre04.g217969.t1.1	FALSE	1.03226732512527
Cre04.g217969.t1.1	FALSE	0.49489001989002
Cre04.g222700.t1.2	FALSE	0.902136816046709
Cre04.g222700.t1.2	FALSE	0.354009019718256
Cre04.g222850.t1.2	TRUE	42.4054106280193
Cre04.g222850.t1.2	TRUE	7.58788685552798
Cre04.g223650.t1.1	FALSE	1.2884502416146
Cre04.g223650.t1.1	FALSE	0.936108365746976
Cre04.g224947.t1.1	FALSE	1.0379874122766
Cre04.g224947.t1.1	FALSE	0.495198125487965
Cre04.g225650.t1.2	FALSE	0.793484081109465
Cre04.g225650.t1.2	FALSE	0.339140713331278
Cre04.g226350.t1.2	FALSE	0.62514735779736
Cre04.g226350.t1.2	FALSE	0.700319301681349
Cre04.g226350.t2.1	FALSE	0.624679725398527
Cre04.g226350.t2.1	FALSE	0.700348141236396
Cre04.g228675.t1.1	FALSE	1.08411002104895
Cre04.g228675.t1.1	FALSE	1.27579521976026
Cre04.g229536.t1.2	FALSE	0.300401250958872
Cre04.g229536.t1.2	FALSE	0.772603465851172
Cre04.g231222.t1.1	TRUE	2.18489714135328
Cre04.g231222.t1.1	TRUE	3.03978620828916
Cre04.g231222.t2.1	TRUE	2.19554240038479
Cre04.g231222.t2.1	TRUE	3.22039099959462
Cre05.g232002.t1.1	FALSE	0.24939031058167
Cre05.g232002.t1.1	FALSE	0.473362625078334
Cre05.g232002.t2.1	FALSE	0.249179165497204
Cre05.g232002.t2.1	FALSE	0.471839426835256
Cre05.g232200.t1.2	FALSE	0.741912721304987
Cre05.g232200.t1.2	FALSE	1.0301545786942
Cre05.g232350.t1.1	FALSE	1.00997892256916
Cre05.g232350.t1.1	FALSE	0.468156990906847
Cre05.g233050.t1.2	FALSE	0.901747398124091
Cre05.g233050.t1.2	TRUE	4.64362369900373
Cre05.g233502.t1.1	FALSE	1.80506968856879
Cre05.g233502.t1.1	TRUE	2.86464869377687
Cre05.g233602.t1.1	FALSE	1.86434519931401
Cre05.g233602.t1.1	TRUE	3.05243562913211
Cre05.g233702.t1.1	FALSE	1.85107111501317
Cre05.g233702.t1.1	TRUE	2.91615004343885
Cre05.g233702.t2.1	FALSE	1.85125654693045
Cre05.g233702.t2.1	TRUE	2.83366669643741
Cre05.g233802.t1.1	FALSE	1.76455560226052
Cre05.g233802.t1.1	TRUE	2.69752008542447
Cre05.g233950.t1.2	FALSE	0.126419666733555
Cre05.g233950.t1.2	FALSE	1.03325011357299
Cre05.g234550.t1.2	FALSE	0.812522098276415
Cre05.g234550.t1.2	FALSE	1.43691716751848
Cre05.g234550.t2.1	FALSE	0.812658070435413
Cre05.g234550.t2.1	FALSE	1.43694266418923
Cre05.g234637.t1.1	FALSE	0.899244039738328
Cre05.g234637.t1.1	FALSE	0.821852868702857
Cre05.g234656.t1.1	FALSE	0.608747595861461
Cre05.g234656.t1.1	FALSE	0.103372480488096
Cre05.g234660.t1.1	FALSE	0.824912089403083
Cre05.g234660.t1.1	TRUE	2.00511658252388
Cre05.g234661.t1.1	TRUE	8.0920283028708
Cre05.g234661.t1.1	TRUE	5.97089841561101
Cre05.g234700.t1.1	FALSE	1.27859765150968
Cre05.g234700.t1.1	FALSE	0.438404909624984
Cre05.g238250.t1.2	FALSE	1.8877861509246
Cre05.g238250.t1.2	FALSE	0.658649256368875
Cre05.g238311.t1.1	FALSE	1.11114625061494
Cre05.g238311.t1.1	TRUE	59.117673814165
Cre05.g238311.t2.1	FALSE	1.11114625061494
Cre05.g238311.t2.1	TRUE	58.1364522417154
Cre05.g238332.t1.1	FALSE	0.300940009844252
Cre05.g238332.t1.1	FALSE	1.583718878366
Cre05.g238343.t1.1	FALSE	0.0863666614659606
Cre05.g238343.t1.1	TRUE	5.51595608624976
Cre05.g239450.t1.1	TRUE	4.9413259399239
Cre05.g239450.t1.1	TRUE	27.4685352233677
Cre05.g241629.t1.1	FALSE	0.815260109509883
Cre05.g241629.t1.1	TRUE	2.33446960702991
Cre05.g243602.t1.1	FALSE	0.851348147794251
Cre05.g243602.t1.1	TRUE	2.10761709153798
Cre05.g243602.t2.1	FALSE	0.851283790108958
Cre05.g243602.t2.1	TRUE	2.10934271061523
Cre05.g244250.t1.2	FALSE	0.640035003124965
Cre05.g244250.t1.2	FALSE	0.722699817840395
Cre05.g245900.t1.2	FALSE	0.851613642209807
