gene_id	gene_name	candidate_gene	fold_difference
Cre09.g410800	NRT2.2	FALSE	1
Cre10.g427896	Cre10.g427896	FALSE	1
Cre10.g430950	Cre10.g430950	FALSE	0.64665
Cre10.g436250	Cre10.g436250	FALSE	1
Cre10.g436700	Cre10.g436700	FALSE	1
Cre10.g442750	Cre10.g442750	FALSE	1
Cre10.g445151	Cre10.g445151	FALSE	1.189836
Cre10.g452300	Cre10.g452300	TRUE	0.339382
Cre10.g455400	Cre10.g455400	FALSE	0.996342
Cre11.g483450	Cre11.g483450	FALSE	1.126557
Cre12.g492650	FAS2	FALSE	1
Cre12.g506250	HTA18	FALSE	0.795092
Cre12.g516050	Cre12.g516050	FALSE	0.519902
Cre12.g523600	Cre12.g523600	TRUE	0.331338
Cre12.g540950	Cre12.g540950	FALSE	0.997962
Cre12.g560650	Cre12.g560650	FALSE	1.14728
Cre12.g561300	Cre12.g561300	TRUE	0.436863
Cre13.g591000	Cre13.g591000	FALSE	0.844465
Cre14.g609250	Cre14.g609250	FALSE	1.197592
Cre14.g611250	Cre14.g611250	FALSE	0.939471
Cre14.g612400	Cre14.g612400	FALSE	1.054018
Cre14.g614650	Cre14.g614650	FALSE	1.117816
Cre14.g621700	Cre14.g621700	FALSE	0.826903
Cre14.g626350	Cre14.g626350	FALSE	0.762102
Cre14.g631450	Cre14.g631450	FALSE	1.253115
Cre14.g631550	Cre14.g631550	FALSE	1.443677
Cre14.g631950	Cre14.g631950	FALSE	0.939471
Cre16.g650000	Cre16.g650000	FALSE	1.415059
Cre16.g654700	Cre16.g654700	FALSE	1.126557
Cre16.g665328	Cre16.g665328	FALSE	1.442951
Cre16.g667900	Cre16.g667900	FALSE	0.64665
Cre16.g670750	Cre16.g670750	FALSE	1.474508
Cre16.g671350	ARS2	TRUE	2.265575
Cre16.g671400	ARS1	TRUE	5.049842
Cre16.g681550	Cre16.g681550	FALSE	0.995023
Cre16.g694809	Cre16.g694809	FALSE	1
Cre17.g697250	Cre17.g697250	FALSE	1.063278
Cre17.g699900	Cre17.g699900	FALSE	0.785318
Cre17.g702300	Cre17.g702300	FALSE	0.910416
Cre17.g710650	PTK21	FALSE	0.766839
Cre17.g713500	Cre17.g713500	FALSE	0.939471
Cre17.g714500	HTA1	FALSE	1
Cre17.g715450	Cre17.g715450	FALSE	0.899929
Cre17.g721200	Cre17.g721200	FALSE	0.732789
Cre17.g731650	Cre17.g731650	FALSE	0.756347
Cre17.g737650	Cre17.g737650	FALSE	1.058368
Cre17.g743200	Cre17.g743200	FALSE	1
g10242	g10242	FALSE	1.126557
g10320	g10320	FALSE	1.126557
g10919	g10919	FALSE	0.939471
g11343	g11343	FALSE	0.689179
g11388	g11388	FALSE	1
g11416	g11416	FALSE	1
g11644	g11644	FALSE	1
g12024	g12024	FALSE	1
g12571	g12571	FALSE	1.063278
g12802	g12802	FALSE	0.941906
g13546	g13546	TRUE	0.282619
g13810	g13810	FALSE	0.939471
g14023	g14023	FALSE	0.939471
g1449	g1449	FALSE	0.997962
g15114	g15114	FALSE	1.117816
g1529	g1529	FALSE	0.939471
g15956	g15956	FALSE	1.063278
g16013	g16013	FALSE	0.885851
g16148	g16148	FALSE	0.899929
g16313	g16313	FALSE	0.998919
g16745	g16745	FALSE	1.063278
g1691	g1691	FALSE	1
g17167	g17167	FALSE	1
g17245	g17245	FALSE	1
g17653	g17653	TRUE	0.35162
g17720	g17720	FALSE	1.063278
g17995	g17995	FALSE	0.90375
g18142	g18142	FALSE	1.126557
g18371	g18371	FALSE	0.939471
g18382	g18382	FALSE	0.939471
g1918	g1918	FALSE	0.94779
g2625	g2625	FALSE	0.939471
g2767	g2767	FALSE	1
g3411	g3411	FALSE	0.723618
g3492	g3492	FALSE	1.063278
g4377	g4377	FALSE	1
g4478	g4478	FALSE	1
g4608	g4608	FALSE	1
g4809	g4809	FALSE	1.253115
g5152	g5152	FALSE	1
g5387	g5387	FALSE	1
g6198	g6198	FALSE	1.063278
g6236	g6236	FALSE	1
g6237	ELG20	FALSE	1.189836
g6278	g6278	FALSE	1.696066
g6295	g6295	FALSE	0.795092
g6299	g6299	FALSE	0.804208
g6676	g6676	FALSE	0.918758
g6843	g6843	FALSE	1.253115
g6937	g6937	FALSE	1
g7005	g7005	FALSE	0.885851
g7165	g7165	FALSE	1
g7601	g7601	FALSE	0.858113
g7629	g7629	FALSE	0.858113
g8338	g8338	FALSE	1.063278
g8396	g8396	FALSE	1.177265
g8936	g8936	FALSE	1.189836
g9124	g9124	FALSE	1.117816
g9169	g9169	FALSE	1
g9235	g9235	FALSE	0.899929
g9279	g9279	FALSE	1.177265
g9779	ELI3	FALSE	1.316393
g9789	g9789	FALSE	0.743391
g9974	g9974	FALSE	0.721202
Cre01.g050050	Cre01.g050050	FALSE	1.107094
Cre16.g684600	SEC5	FALSE	0.884368
Cre08.g383250	Cre08.g383250	FALSE	0.738282
Cre10.g451100	Cre10.g451100	FALSE	0.909628
Cre15.g636600	Cre15.g636600	FALSE	0.701571
Cre02.g143400	Cre02.g143400	FALSE	0.840016
Cre13.g565450	Cre13.g565450	FALSE	1.539305
Cre03.g183000	Cre03.g183000	FALSE	1.096467
Cre03.g202000	Cre03.g202000	FALSE	0.546404
Cre05.g236050	Cre05.g236050	FALSE	0.554897
Cre15.g640400	Cre15.g640400	FALSE	0.957526
g1191	g1191	FALSE	0.82217
Cre01.g031600	Cre01.g031600	FALSE	1.971664
Cre06.g294400	NIS1	FALSE	1.115083
g7783	g7783	FALSE	0.990094
Cre10.g429300	Cre10.g429300	FALSE	1.207949
Cre14.g617700	PDE2	FALSE	0.778093
Cre05.g232850	COX17	FALSE	1.574557
Cre02.g095050	Cre02.g095050	TRUE	0.398974
Cre05.g242850	Cre05.g242850	FALSE	1.61784
Cre06.g277600	Cre06.g277600	FALSE	1.0263
Cre08.g365550	Cre08.g365550	FALSE	0.580277
Cre10.g448550	Cre10.g448550	FALSE	1.223207
Cre11.g475300	Cre11.g475300	FALSE	0.950841
Cre12.g543000	Cre12.g543000	FALSE	0.725378
Cre13.g577750	Cre13.g577750	FALSE	1.646149
Cre14.g630500	Cre14.g630500	FALSE	0.992596
g11548	g11548	FALSE	0.677217
g9844	g9844	FALSE	1.087766
Cre13.g567850	Cre13.g567850	FALSE	1.185735
Cre12.g483850	Cre12.g483850	FALSE	1.939664
Cre03.g177350	Cre03.g177350	FALSE	1.228594
Cre06.g266950	Cre06.g266950	FALSE	0.679755
Cre02.g090400	Cre02.g090400	FALSE	0.864903
Cre06.g294800	CPLD37	FALSE	1.353075
Cre11.g482100	Cre11.g482100	FALSE	0.734118
Cre15.g636004	Cre15.g636004	FALSE	0.781303
g2992	g2992	TRUE	2.287891
g4986	g4986	TRUE	2.583421
g9610	g9610	FALSE	1.241449
Cre07.g335150	Cre07.g335150	FALSE	1.67157
Cre08.g374700	FAP244	FALSE	0.6753
Cre11.g474700	Cre11.g474700	FALSE	0.785615
g11630	SEC1	FALSE	1.222932
g14169	g14169	FALSE	0.999803
Cre04.g224450	Cre04.g224450	FALSE	1.300486
Cre03.g183250	Cre03.g183250	FALSE	0.606931
Cre03.g184800	Cre03.g184800	FALSE	1.416938
Cre06.g308300	Cre06.g308300	FALSE	0.964749
Cre16.g676900	Cre16.g676900	FALSE	0.772293
g16140	g16140	FALSE	0.727667
Cre01.g018550	Cre01.g018550	FALSE	1.173897
Cre04.g226150	AOC1	FALSE	0.734762
Cre12.g505200	Cre12.g505200	FALSE	0.858871
Cre17.g734700	Cre17.g734700	FALSE	1.126557
Cre01.g041150	Cre01.g041150	FALSE	1.117637
Cre01.g054900	Cre01.g054900	FALSE	0.665956
Cre04.g225800	Cre04.g225800	FALSE	1.431457
Cre12.g487400	Cre12.g487400	FALSE	0.999048
Cre12.g489500	Cre12.g489500	FALSE	0.601178
Cre14.g626900	Cre14.g626900	TRUE	0.457786
g9985	g9985	FALSE	0.647959
Cre01.g043650	MOT37	FALSE	0.532641
Cre06.g283100	FAP85	TRUE	0.441619
Cre13.g606956	Cre13.g606956	FALSE	1.144158
Cre01.g018600	Cre01.g018600	FALSE	0.935646
Cre02.g102250	RPS3	TRUE	2.793984
Cre16.g672800	GMP1	TRUE	0.381374
Cre06.g308750	Cre06.g308750	FALSE	1.163097
g18055	g18055	FALSE	0.579126
g1892	g1892	FALSE	0.936953
Cre07.g342650	Cre07.g342650	FALSE	1.587174
Cre01.g039400	Cre01.g039400	FALSE	1.883658
Cre16.g656950	Cre16.g656950	FALSE	0.543107
Cre03.g176000	Cre03.g176000	FALSE	1.470515
Cre02.g104750	Cre02.g104750	FALSE	1.005709
Cre14.g627900	Cre14.g627900	FALSE	1.081268
Cre07.g340350	ASA1	FALSE	0.884123
Cre02.g081300	Cre02.g081300	FALSE	1.18537
g17193	g17193	FALSE	1.511039
Cre11.g477900	Cre11.g477900	FALSE	0.8942
Cre10.g426400	Cre10.g426400	FALSE	0.813475
Cre16.g675630	Cre16.g675630	FALSE	0.910578
Cre10.g464200	Cre10.g464200	FALSE	1.19842
Cre14.g632750	Cre14.g632750	FALSE	1.133698
g11723	g11723	FALSE	0.809141
g16797	g16797	FALSE	1.151093
g16880	DNJ21	FALSE	0.843995
Cre07.g347400	Cre07.g347400	FALSE	0.928859
Cre09.g390800	Cre09.g390800	TRUE	2.436881
Cre13.g588736	Cre13.g588736	FALSE	0.729916
g7545	g7545	FALSE	0.666307
Cre12.g555250	NUOB14	FALSE	1.397842
Cre03.g169050	Cre03.g169050	FALSE	0.908413
Cre05.g239550	Cre05.g239550	FALSE	1.331585
g10169	g10169	FALSE	0.85037
g4025	g4025	FALSE	0.933189
Cre06.g258100	Cre06.g258100	FALSE	0.919715
Cre12.g514550	Cre12.g514550	FALSE	0.70709
Cre04.g226450	PRP17	FALSE	0.662193
Cre10.g442250	Cre10.g442250	FALSE	0.867252
Cre01.g016700	Cre01.g016700	FALSE	1.417529
Cre01.g052500	Cre01.g052500	FALSE	0.950025
Cre14.g633100	Cre14.g633100	FALSE	0.513569
Cre17.g711900	Cre17.g711900	FALSE	0.931095
g15913	g15913	FALSE	1.058074
g4582	g4582	FALSE	0.939458
g4642	g4642	FALSE	1.474025
g5917	g5917	FALSE	1.499467
Cre09.g386600	Cre09.g386600	FALSE	0.853247
Cre06.g273413	Cre06.g273413	FALSE	0.661995
Cre02.g085257	Cre02.g085257	FALSE	0.995615
Cre12.g486900	Cre12.g486900	FALSE	0.973283
Cre06.g298100	SUI1	FALSE	1.113592
Cre10.g462750	Cre10.g462750	FALSE	0.686797
g5651	g5651	FALSE	1.326446
Cre04.g226850	ASP1	FALSE	1.449873
Cre02.g087250	Cre02.g087250	FALSE	1.211064
Cre13.g605100	PDE20	FALSE	1.332142
Cre17.g733208	Cre17.g733208	FALSE	0.830869
Cre10.g450879	Cre10.g450879	FALSE	0.844161
Cre12.g506400	Cre12.g506400	FALSE	1.037111
Cre17.g726950	Cre17.g726950	FALSE	0.679002
g4700	g4700	FALSE	1.267928
Cre06.g264150	Cre06.g264150	FALSE	1.485686
g4428	g4428	FALSE	0.653662
Cre03.g171950	Cre03.g171950	TRUE	2.073886
g9701	g9701	FALSE	0.645138
Cre14.g614350	Cre14.g614350	FALSE	1.379956
Cre16.g679850	CYG35	FALSE	0.998919
g16346	g16346	FALSE	0.777173
g1894	g1894	FALSE	0.798098
g9643	g9643	FALSE	1.741399
Cre10.g443700	Cre10.g443700	FALSE	0.80698
Cre13.g586750	Cre13.g586750	FALSE	0.720954
Cre12.g554750	Cre12.g554750	FALSE	1.243126
Cre17.g707300	LPAT	FALSE	0.812476
Cre01.g011550	Cre01.g011550	FALSE	0.778093
Cre01.g015300	Cre01.g015300	FALSE	0.706718
Cre01.g025650	Cre01.g025650	FALSE	0.885851
Cre01.g031550	Cre01.g031550	FALSE	0.899929
Cre01.g031950	Cre01.g031950	FALSE	0.858113
Cre01.g052950	PSO2	TRUE	0.384115
Cre02.g074737	Cre02.g074737	FALSE	1.189836
Cre02.g095750	Cre02.g095750	FALSE	1.298217
Cre02.g116900	Cre02.g116900,HDP1	FALSE	0.895717
Cre04.g220950	Cre04.g220950	FALSE	0.519902
Cre04.g227600	Cre04.g227600	FALSE	1.063278
Cre04.g229100	Cre04.g229100	FALSE	0.996342
Cre06.g278250	Cre06.g278250	FALSE	0.60809
Cre06.g303800	Cre06.g303800	FALSE	1
Cre07.g330000	Cre07.g330000	FALSE	1.50623
Cre07.g344172	Cre07.g344172	FALSE	1.222184
Cre08.g366874	Cre08.g366874	FALSE	0.94603
Cre09.g400900	Cre09.g400900	FALSE	0.814618
Cre09.g404300	Cre09.g404300	FALSE	0.885851
Cre09.g411700	Cre09.g411700	FALSE	0.61639
Cre10.g432350	Cre10.g432350	FALSE	0.742406
Cre10.g453650	Cre10.g453650	TRUE	0.321369
Cre10.g460000	Cre10.g460000	FALSE	0.532559
Cre12.g484500	Cre12.g484500	FALSE	1.069974
Cre12.g516300	Cre12.g516300	FALSE	0.86362
Cre12.g538600	Cre12.g538600	FALSE	1.189836
Cre12.g550150	Cre12.g550150	FALSE	0.608166
Cre13.g562700	Cre13.g562700	FALSE	1
Cre13.g605550	Cre13.g605550	FALSE	1.058368
Cre14.g615200	Cre14.g615200	FALSE	1.296162
Cre14.g618500	Cre14.g618500	TRUE	0.349135
Cre14.g628450	CYN1	FALSE	1.197592
Cre16.g651450	Cre16.g651450	FALSE	0.658464
Cre16.g655650	Cre16.g655650	FALSE	1.187094
Cre16.g662100	Cre16.g662100	FALSE	0.885851
Cre16.g674450	Cre16.g674450	FALSE	1.189836
Cre17.g706250	Cre17.g706250	FALSE	1.187094
Cre17.g715600	Cre17.g715600	FALSE	0.741101
Cre17.g727850	Cre17.g727850	FALSE	0.766839
Cre17.g730450	Cre17.g730450	TRUE	0.398962
Cre17.g741500	Cre17.g741500	TRUE	0.388117
g10533	g10533	FALSE	0.995651
g11702	CYCD1	TRUE	0.418082
g11963	g11963	FALSE	1.298217
g14682	g14682	FALSE	1.117816
g15390	g15390	FALSE	0.706718
g16842	g16842	FALSE	0.899929
g17678	g17678	FALSE	1.096967
g18368	g18368	FALSE	1.018159
g1893	ANK18,g1893	FALSE	1.126557
g1923	g1923	TRUE	3.278036
g2863	g2863	FALSE	0.899929
g5385	g5385	FALSE	1.126557
g7525	g7525	FALSE	1.910271
g8573	g8573	FALSE	1.890648
g8712	g8712	FALSE	1.058368
g904	g904	FALSE	1.166129
Cre09.g401400	Cre09.g401400	FALSE	1.217818
Cre02.g146150	Cre02.g146150	FALSE	0.551931
Cre12.g543050	Cre12.g543050	FALSE	1.035102
Cre15.g634650	Cre15.g634650	FALSE	1.159818
Cre03.g168050	Cre03.g168050	FALSE	1.315466
Cre06.g267650	Cre06.g267650	FALSE	1.810831
Cre17.g736000	Cre17.g736000	FALSE	0.570152
Cre06.g304750	Cre06.g304750	FALSE	0.941514
Cre07.g319750	Cre07.g319750	FALSE	0.606895
Cre07.g342750	Cre07.g342750	FALSE	0.930338
Cre07.g351100	Cre07.g351100	FALSE	1.198317
Cre11.g480700	Cre11.g480700	FALSE	0.861434
Cre12.g503400	PRP38	FALSE	0.77304
Cre14.g631650	Cre14.g631650	FALSE	1.19848
g16115	g16115	FALSE	1.163732
g8713	g8713	FALSE	0.869355
Cre10.g420250	Cre10.g420250	FALSE	0.595012
g18072	g18072	FALSE	1.016889
g9768	FAP106	FALSE	1.376314
Cre06.g281100	MUT9	FALSE	0.86509
Cre04.g218250	ARL3	FALSE	0.852148
Cre09.g416300	Cre09.g416300	FALSE	1.025995
Cre03.g198800	Cre03.g198800	FALSE	0.959604
Cre06.g252350	CGL70,Cre06.g252350	FALSE	1.107025
Cre12.g543100	Cre12.g543100	FALSE	1.061005
Cre06.g294700	Cre06.g294700	TRUE	0.483115
Cre09.g387950	Cre09.g387950	FALSE	1.279542
Cre01.g032400	Cre01.g032400	FALSE	0.81719
Cre12.g544500	Cre12.g544500	FALSE	1.06378
Cre13.g573000	Cre13.g573000	FALSE	1.164044
Cre16.g666000	Cre16.g666000	FALSE	0.879889
Cre12.g520650	TLP1	FALSE	0.882593
Cre16.g691850	COX90	FALSE	1.083364
Cre12.g548500	Cre12.g548500	FALSE	0.547317
Cre01.g025900	Cre01.g025900	FALSE	0.955563
Cre01.g038900	LIP7	FALSE	0.94779
Cre02.g112500	Cre02.g112500	TRUE	0.464821
Cre06.g276759	Cre06.g276759	FALSE	0.991864
Cre07.g325050	ELG15	FALSE	0.628983
Cre12.g535700	HSP70D	FALSE	1.517777
Cre12.g557400	Cre12.g557400	FALSE	1.029629
g16003	g16003	FALSE	0.819684
g7566	FAP258	FALSE	0.83033
g9003	g9003	TRUE	0.423223
g9536	g9536	FALSE	1.22391
Cre06.g308900	TOB55	FALSE	1.09695
g9966	g9966	FALSE	0.817251
Cre09.g401800	Cre09.g401800	FALSE	1.312228
Cre01.g040250	DNJ9	FALSE	0.658891
Cre02.g144350	Cre02.g144350	FALSE	0.800761
Cre06.g292350	AOC4	FALSE	1.283364
Cre06.g262100	GSR1	FALSE	0.695406
Cre06.g311000	FBT2	FALSE	0.905044
Cre02.g104700	Cre02.g104700	FALSE	1.260429
Cre03.g203700	DEG12	FALSE	1.118674
Cre16.g680500	Cre16.g680500	FALSE	0.781102
Cre01.g002550	Cre01.g002550	FALSE	1.058776
Cre04.g220600	Cre04.g220600	FALSE	0.687089
Cre13.g564550	RPC17	FALSE	0.97105
Cre01.g031450	Cre01.g031450	FALSE	1.081673
Cre02.g074100	Cre02.g074100	FALSE	1.752204
Cre02.g100500	CYG22,Cre02.g100500	FALSE	0.901933
Cre03.g188200	Cre03.g188200	FALSE	1.28524
Cre06.g298450	Cre06.g298450	FALSE	0.613422
Cre10.g418000	Cre10.g418000	FALSE	1.634817
Cre10.g439300	Cre10.g439300	FALSE	1.359999
Cre12.g526701	Cre12.g526701	FALSE	0.665308
Cre14.g634100	Cre14.g634100	FALSE	0.933274
Cre17.g710950	Cre17.g710950	FALSE	1.456152
g12817	g12817	FALSE	0.893741
g9627	g9627	FALSE	1.014012
Cre14.g613750	Cre14.g613750	FALSE	0.721337
Cre02.g118050	CYCU1	FALSE	1.340817
Cre12.g505900	Cre12.g505900	FALSE	0.905891
g14439	g14439	FALSE	0.804669
g4548	g4548	FALSE	1.193314
Cre02.g107450	ATS2	FALSE	0.724801
Cre08.g371400	Cre08.g371400	FALSE	1.038092
Cre04.g215150	SSS1	TRUE	2.094952
Cre02.g144400	Cre02.g144400,MRPS12	FALSE	0.929313
Cre04.g223900	Cre04.g223900	FALSE	0.803819
Cre09.g408400	Cre09.g408400	FALSE	1.181247
Cre17.g709250	Cre17.g709250	FALSE	0.82698
g9983	g9983	FALSE	0.868199
g7252	g7252	FALSE	1.135729
Cre05.g238900	Cre05.g238900	FALSE	0.9015
Cre11.g478750	Cre11.g478750	FALSE	0.852002
g9649	g9649	FALSE	0.842372
Cre01.g054000	Cre01.g054000	FALSE	0.811125
Cre03.g148850	Cre03.g148850	FALSE	0.601078
Cre10.g465050	Cre10.g465050	TRUE	2.106723
Cre16.g665700	Cre16.g665700	FALSE	1.462802
Cre10.g444400	Cre10.g444400	FALSE	1.054016
Cre16.g685400	Cre16.g685400	TRUE	0.37133
Cre16.g660900	Cre16.g660900	FALSE	0.698528
g16879	FBP3,g16879	FALSE	1.820371
g6294	g6294	FALSE	0.994084
Cre07.g350000	Cre07.g350000	FALSE	0.88515
g7229	g7229	FALSE	1.202117
Cre02.g117050	Cre02.g117050	FALSE	0.624642
Cre05.g238200	Cre05.g238200	FALSE	1.231533
Cre01.g053550	Cre01.g053550	FALSE	0.766839
Cre02.g081176	Cre02.g081176	FALSE	1.177571
Cre02.g090689	Cre02.g090689	FALSE	1.081673
Cre02.g095294	Cre02.g095294	TRUE	0.407274
Cre02.g115650	FBA4	FALSE	1.449155
Cre03.g170250	Cre03.g170250	FALSE	1.189836
Cre03.g177850	Cre03.g177850	FALSE	0.86362
Cre03.g195950	Cre03.g195950	FALSE	1.430556
Cre03.g199090	Cre03.g199090	FALSE	1.035685
Cre04.g214200	Cre04.g214200	FALSE	1.049072
Cre06.g279550	Cre06.g279550	FALSE	0.952172
Cre06.g300450	Cre06.g300450	FALSE	1.054018
Cre06.g306900	SRR9	FALSE	0.885851
Cre07.g314400	Cre07.g314400	FALSE	1.369736
Cre07.g328250	Cre07.g328250	FALSE	1.236713
Cre07.g337450	Cre07.g337450	FALSE	1.14728
Cre12.g533400	Cre12.g533400	FALSE	1.139233
Cre12.g542569	Cre12.g542569	FALSE	1.117816
Cre12.g561150	Cre12.g561150	FALSE	0.742406
Cre13.g561900	Cre13.g561900	FALSE	0.845405
Cre13.g563800	MYO3	FALSE	0.539391
Cre13.g605451	Cre13.g605451	FALSE	1.189836
Cre14.g609150	Cre14.g609150	FALSE	1.497028
Cre14.g610900	Cre14.g610900	FALSE	0.610354
Cre16.g651100	Cre16.g651100	FALSE	0.78537
Cre16.g656700	Cre16.g656700	TRUE	0.268252
Cre16.g684000	Cre16.g684000	FALSE	0.85412
Cre16.g694800	Cre16.g694800	TRUE	0.473506
Cre17.g698200	Cre17.g698200	FALSE	0.750903
Cre17.g739400	Cre17.g739400	FALSE	0.819684
g13814	g13814	TRUE	0.363401
g13918	g13918	FALSE	0.765971
g14187	g14187	FALSE	1.378537
g15441	g15441	FALSE	1.50623
g15812	g15812	FALSE	1.230152
g16646	g16646	FALSE	1.043511
g16791	g16791	FALSE	1.054686
g17780	g17780	FALSE	0.599656
g18166	g18166	FALSE	0.90375
g3622	g3622	FALSE	1.330676
g6018	g6018	FALSE	0.885851
g6403	g6403	FALSE	0.7764
g681	g681	FALSE	1.177265
g7533	g7533	FALSE	0.69361
g8042	g8042	FALSE	1.399959
g9251	g9251	FALSE	0.766839
g9501	g9501	FALSE	0.949386
g9982	g9982	FALSE	1.197592
Cre01.g025450	FAP122	FALSE	0.829268
Cre10.g424050	Cre10.g424050	FALSE	1.186415
Cre01.g004950	Cre01.g004950	FALSE	0.625881
Cre01.g047600	Cre01.g047600	FALSE	0.693916
Cre02.g116150	Cre02.g116150	FALSE	1.34909
Cre09.g396150	Cre09.g396150	FALSE	1.02087
Cre14.g619750	Cre14.g619750	FALSE	1.130334
g15310	g15310	FALSE	1.103695
g18091	g18091	FALSE	1.142321
g18269	g18269	FALSE	0.538613
g5339	g5339	FALSE	1.362926
g18030	g18030	FALSE	1.198431
Cre03.g181800	Cre03.g181800	FALSE	0.881498
Cre03.g181950	Cre03.g181950	FALSE	1.411492
Cre03.g207650	Cre03.g207650	FALSE	1.155849
Cre05.g243100	Cre05.g243100	FALSE	1.037233
Cre08.g383750	Cre08.g383750	FALSE	1.367292
g11483	g11483	FALSE	1.482452
g15620	g15620	FALSE	1.496822
Cre06.g258700	PYC1	FALSE	1.10928
Cre09.g413800	Cre09.g413800	FALSE	1.015345
Cre10.g448700	Cre10.g448700	FALSE	0.811044
Cre10.g463750	CYG27	FALSE	1.787299
Cre02.g076350	ATPvB	FALSE	1.453477
Cre03.g162050	Cre03.g162050	FALSE	0.834968
g16121	g16121	FALSE	0.896439
Cre07.g334450	Cre07.g334450	FALSE	1.106489
Cre12.g540250	SELW1	FALSE	1.867836
Cre17.g714400	Cre17.g714400	FALSE	0.955588
g13805	g13805	FALSE	0.518147
Cre09.g402550	Cre09.g402550	FALSE	0.586039
Cre10.g462650	Cre10.g462650	FALSE	1.332317
Cre12.g538850	Cre12.g538850	FALSE	0.972646
Cre12.g545150	Cre12.g545150	FALSE	1.434695
Cre07.g352800	Cre07.g352800	TRUE	2.132594
Cre01.g038100	Cre01.g038100	FALSE	1.25541
Cre07.g327150	Cre07.g327150	FALSE	1.032505
Cre14.g620500	Cre14.g620500	TRUE	2.109259
Cre17.g731150	Cre17.g731150	FALSE	0.976151
Cre17.g731450	Cre17.g731450	FALSE	0.868474
Cre10.g441900	FAP145	FALSE	0.60564
Cre12.g500600	Cre12.g500600	FALSE	0.792291
Cre01.g037250	Cre01.g037250	FALSE	1.52963
Cre01.g006050	LF3	FALSE	1.208882
Cre04.g227568	Cre04.g227568	FALSE	0.853745
Cre10.g462300	Cre10.g462300	FALSE	0.862433
Cre12.g560600	Cre12.g560600	FALSE	0.889053
Cre17.g727900	Cre17.g727900	FALSE	1.037111
Cre17.g739551	Cre17.g739551	FALSE	0.723295
Cre07.g316550	Cre07.g316550	FALSE	1.146753
Cre09.g407250	Cre09.g407250,FAP270	FALSE	0.69815
Cre02.g108650	Cre02.g108650	FALSE	1.287377
Cre07.g315500	Cre07.g315500	FALSE	0.82643
Cre16.g667100	LMR3	FALSE	1.556526
Cre04.g218300	Cre04.g218300	FALSE	0.655917
Cre02.g111050	AMT7	FALSE	0.827764
g199	g199	FALSE	1.694236
Cre06.g259150	EFG8	FALSE	1.093734
Cre07.g314200	Cre07.g314200	FALSE	1.243287
Cre10.g427850	Cre10.g427850	FALSE	1.019843
Cre17.g716600	Cre17.g716600	TRUE	0.49831
Cre06.g257250	BBS2	FALSE	0.735834
Cre01.g003700	Cre01.g003700	FALSE	0.715257
Cre16.g659000	Cre16.g659000	FALSE	1.741399
Cre17.g727650	ATM2	FALSE	0.925977
g11652	g11652	FALSE	1.117166
g2727	g2727	FALSE	1.097431
Cre17.g708100	Cre17.g708100	FALSE	0.907401
Cre17.g741050	Cre17.g741050	FALSE	1.054441
g9912	CSN5	FALSE	0.792291
Cre03.g152850	Cre03.g152850	FALSE	0.992599
Cre03.g160400	SAC1	FALSE	1.009087
g7547	g7547	FALSE	0.951583
Cre03.g168200	FAP69	FALSE	0.731551
Cre07.g337850	Cre07.g337850	FALSE	1.295467
Cre10.g423450	Cre10.g423450	FALSE	1.40173
Cre09.g393650	Cre09.g393650	FALSE	1.337178
Cre01.g051600	Cre01.g051600	FALSE	1.13243
Cre03.g171179	Cre03.g171179	FALSE	1.534278
Cre03.g189050	Cre03.g189050	FALSE	0.912853
Cre03.g194450	CGL24	TRUE	2.119232
Cre06.g249950	Cre06.g249950	FALSE	0.924996
Cre06.g286050	Cre06.g286050	FALSE	0.713451
Cre08.g382689	Cre08.g382689	FALSE	1.019715
Cre09.g390500	Cre09.g390500	FALSE	1.108458
Cre10.g438750	Cre10.g438750	FALSE	0.876372
Cre15.g639950	Cre15.g639950	FALSE	0.926868
g5277	g5277	FALSE	0.990176
Cre03.g183200	CPC1	FALSE	0.723899
Cre06.g282150	Cre06.g282150	FALSE	1.517832
Cre12.g540300	SELW2	TRUE	4.393764
g918	g918	FALSE	1.624539
Cre02.g116650	Cre02.g116650	TRUE	2.374081
Cre02.g105400	CDC14	FALSE	1.015943
Cre08.g381450	Cre08.g381450	FALSE	1.208849
Cre01.g034950	Cre01.g034950	FALSE	1.510113
Cre01.g008350	Cre01.g008350	TRUE	2.713666
Cre06.g291200	Cre06.g291200	FALSE	1.005246
Cre10.g427650	Cre10.g427650	FALSE	0.785524
Cre08.g376100	Cre08.g376100	FALSE	0.820571
Cre04.g217400	Cre04.g217400	FALSE	0.909293
g15518	g15518	FALSE	0.989535
Cre10.g450450	FAP18	FALSE	0.778385
Cre01.g053450	Cre01.g053450	FALSE	0.949325
Cre17.g698850	ISA2	FALSE	1.753031
g395	g395	FALSE	1.112365
Cre17.g696750	Cre17.g696750	FALSE	0.760817
g16882	g16882	FALSE	1.301113
Cre01.g021200	CGL47	FALSE	1.04066
Cre01.g043250	Cre01.g043250	FALSE	0.881498
Cre02.g101600	Cre02.g101600	FALSE	1.117816
Cre03.g176950	Cre03.g176950	FALSE	1.197592
Cre04.g227750	Cre04.g227750	TRUE	0.427266
Cre06.g291350	Cre06.g291350	FALSE	0.94779
Cre06.g297650	Cre06.g297650	FALSE	1.315282
Cre06.g301750	Cre06.g301750	FALSE	1.415059
